"Idea ID"	"Submitted Date/Time"	"Idea Status"	"Creator ID"	"Creator Department"	"Number of times the Idea has been shared"	"Number of Votes"	"Number of Comments"	"Number of Views"	"Keywords"
173	"2016-06-20 14:59:00"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	5	35	"REVIEW, DATA"
172	"2016-06-19 17:48:05"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	4	23	"CHALLENGE, LANGUAGE, ONBOARDING"
171	"2016-06-19 15:13:21"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	32	"COMMENTS"
170	"2016-06-16 13:53:58"	"In Evaluation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	5	31	"CO-CREATION COMMUNITY, DATA, USERS"
169	"2016-06-16 09:56:21"	"Revision"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	3	6	27	"DEFAULT_PROFILES, DATA"
161	"2016-06-02 12:05:08"	"Not Selected"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	1	3	18	" "
160	"2016-06-02 11:55:50"	"Not Selected"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	0	1	16	" "
159	"2016-05-25 17:24:50"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	0	1	21	"SSO, LOGIN"
151	"2016-05-06 15:06:07"	"Completed"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	0	1	8	"ARCHIVE, CHALLENGES"
149	"2016-04-24 11:59:03"	"Not Selected"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	3	10	43	"PERSONALISATION"
146	"2016-04-19 09:42:03"	"Not Selected"	"85fba9ba6dfe4cc0b380b9010abc38bc"	" "	0	0	2	16	"CHANNEL"
8749	"2016-04-18 23:24:52"	"Not Selected"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	1	11	" "
138	"2016-04-15 11:47:24"	"Completed"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	0	2	19	"COMMENT, IDEA, REVIEW"
135	"2016-04-12 21:19:20"	"Not Selected"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	2	5	28	"ANALYTICS,  POWERBI"
134	"2016-04-12 19:39:02"	"In Evaluation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	4	11	66	"SLACK,  INTEGRATION"
132	"2016-04-12 17:49:16"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	2	15	"SOCIAL, ENGAGEMENT"
131	"2016-04-08 13:29:19"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	2	1	15	"CUSTOMIZATION, ENGAGEMENT, CAMELOT, IMAGES"
130	"2016-04-05 16:58:40"	"Not Selected"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	0	5	28	"REVIEW PANEL, BUTTON"
124	"2016-03-24 10:28:48"	"Revision"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	2	6	42	"NOTIFICATIONS, SOCIAL, DISCUSSIONS"
120	"2016-03-21 10:20:21"	"Not Selected"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	1	3	18	"HELP, ZENDESK, FAQ, KNOWLEDGEBASE"
118	"2016-03-17 11:57:33"	"Completed"	"5a6b80ec1eba528c385eff5d94a92d57"	"QA"	0	0	2	17	" "
114	"2016-03-14 16:56:37"	"Not Selected"	"60ea12217f6749399c8e25b786a65c5a"	" "	0	0	5	22	"CREATIVITY, IDEA GENERATION, BRIGHT SPARKS"
111	"2016-03-07 17:02:47"	"Not Selected"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	2	1	14	"COMMUNITIES, CHALLENGES, FEATURED, HOME PAGE"
108	"2016-03-02 15:39:35"	"Completed"	"8cda2000f0ba40f0a872eb781770af46"	" "	0	2	9	53	"TWO FACTOR AUTHENTICATION"
94	"2016-01-27 08:21:09"	"In Evaluation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	3	3	85	"AI, TRENDING, RECOMMENDATIONS, CHALLENGES"
93	"2016-01-26 15:50:15"	"Completed"	"772154ad93217257da21c9cf6dff3da0"	" "	0	1	3	26	"TEAMS"
92	"2016-01-25 10:56:58"	"Completed"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	1	3	24	" "
91	"2016-01-08 12:41:10"	"Completed"	"dcafb40a26e5408c857605eb7ee23f2e"	" "	0	1	6	32	"CHALLENGE, MEDIA, PICTURE, PHOTO"
87	"2015-12-07 14:28:55"	"Completed"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	1	1	22	"REVIEW, SUBMIT REVIEW DECISION, FEEDBACK"
86	"2015-12-02 10:56:43"	"Completed"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	1	4	35	" "
85	"2015-11-27 16:04:15"	"Completed"	"f22702a4f0c2f8e08de888dc63116bf1"	" "	0	6	5	42	"ROI, BUDGET"
84	"2015-11-21 09:32:37"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	2	2	14	"FEATURE, ENGAGEMENT"
82	"2015-11-18 15:45:58"	"Completed"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	1	3	21	"INTEGRATION, STRATEGYZER, BUSINESS MODELING, BUSINESS CASE"
81	"2015-11-18 15:34:57"	"Completed"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	1	2	25	"COMMUNITY, INVITES, COMMUNITY INVITES"
79	"2015-11-18 15:25:07"	"Not Selected"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	1	5	17	"CELEBRATE SUCCESS"
78	"2015-11-18 15:19:22"	"Revision"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	2	4	28	"REVIEW, VISUALIZATION, ACCESSIBILITY"
76	"2015-11-12 21:54:44"	"Revision"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	7	7	38	"IDEAS, USEABILITY, SEARCH"
64	"2015-11-10 14:26:09"	"Not Selected"	"d8ccb794d79901da525c41d5ad6e3aa3"	" "	0	0	5	16	" "
63	"2015-11-09 17:39:42"	"Not Selected"	"cdca05c0a7aab8e5e9f5cd0a188be6ac"	" "	0	1	2	23	"UI/UX"
62	"2015-11-09 13:58:18"	"Not Selected"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	0	6	21	"CHALLENGES, TESTING, AUTOMATION, ENVIRONMENTS"
61	"2015-11-06 16:11:56"	"Not Selected"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	0	2	24	"CHALLENGE CREATION, USABILITY"
59	"2015-11-05 16:18:14"	"Completed"	"772154ad93217257da21c9cf6dff3da0"	" "	0	1	3	19	"BROWSER"
58	"2015-11-05 11:17:58"	"Not Selected"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	0	5	12	" "
57	"2015-11-03 12:23:42"	"Completed"	"d8ccb794d79901da525c41d5ad6e3aa3"	" "	0	1	1	20	"WAZOKU ADMIN"
56	"2015-11-03 11:50:48"	"Not Selected"	"d8ccb794d79901da525c41d5ad6e3aa3"	" "	0	1	6	37	"SSO"
51	"2015-10-30 08:55:36"	"Not Selected"	"f22702a4f0c2f8e08de888dc63116bf1"	" "	0	1	2	8	"REVIEW"
50	"2015-10-28 22:31:50"	"Approved"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	6	40	"CHALLENGE, IDEAS"
49	"2015-10-19 10:21:44"	"Completed"	"d8ccb794d79901da525c41d5ad6e3aa3"	" "	0	0	3	30	"DEVELOPMENT"
48	"2015-10-08 11:28:09"	"Consultation"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	1	2	29	"DELEGATES, REPORTING, USABILITY"
47	"2015-10-04 15:30:47"	"Not Selected"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	2	2	38	"HOME PAGE"
45	"2015-09-29 22:53:03"	"Completed"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	3	31	"KEYWORDS, DATA VISUALISATION"
43	"2015-09-27 10:13:03"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	2	28	"CHAT, DROPBOX, INTEGRATIONS"
42	"2015-09-26 16:32:10"	"Completed"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	0	43	"COMMENTS"
40	"2015-09-24 19:55:56"	"Completed"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	4	48	"MANAGER, ADMIN"
38	"2015-09-18 15:39:51"	"Not Selected"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	3	2	65	"CHAMPION, SUGGEST A CHAMPION"
37	"2015-09-18 15:38:43"	"Completed"	"f22702a4f0c2f8e08de888dc63116bf1"	" "	0	7	2	47	"TEAM, COLLABORATION"
36	"2015-09-18 15:33:40"	"Completed"	"9639b082c8e34005d695226693fef7ec"	" "	0	6	3	45	"SEARCH, SEARCHING"
34	"2015-09-17 21:26:10"	"Not Selected"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	2	22	"INTEGRATIONS"
31	"2015-09-07 08:40:48"	"Completed"	"772154ad93217257da21c9cf6dff3da0"	" "	0	2	2	23	"FILTERS"
30	"2015-08-28 11:43:45"	"Completed"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	0	3	20	"FEEDBACK, NOTIFICATIONS, PERSONALIZATION"
29	"2015-08-26 12:10:59"	"Completed"	"8dba7b1b7d1c26b13856ca5536df1138"	"Customer Success"	0	0	2	25	"UI/UX, MANAGING IDEAS, USABIITY, USABILITY"
26	"2015-08-20 18:38:38"	"Completed"	"580cbe6d3f740510d8673ebbb76e4ec1"	" "	0	4	2	34	"IDEAS, STATUS"
25	"2015-08-20 15:25:59"	"Not Selected"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	1	1	28	"NOTIFICATIONS"
24	"2015-08-20 11:43:42"	"Completed"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	3	3	25	"GAMIFICATION, REPORTING"
23	"2015-08-19 15:19:20"	"Not Selected"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	2	3	23	"USABILITY"
22	"2015-08-14 16:08:44"	"Completed"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	3	5	37	"IMAGES, IDEA CARDS"
21	"2015-08-13 17:05:23"	"Not Selected"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	0	1	17	"FORMS"
20	"2015-08-13 08:02:37"	"Not Selected"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	12	68	"CONVERSATION"
19	"2015-08-12 17:22:01"	"Not Selected"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	1	0	23	"FORM_BUILDER"
18	"2015-08-12 16:34:58"	"Completed"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	0	1	12	"CUSTOM_PROFILES"
17	"2015-08-12 16:30:24"	"Revision"	"2687a266e6b6155d8a08d60ba0bfd8bb"	" "	0	1	3	58	"GAMIFICATION"
15	"2015-08-10 10:52:53"	"Not Selected"	"d8ccb794d79901da525c41d5ad6e3aa3"	" "	0	0	1	12	"BREADCRUMBS"
14	"2015-08-07 09:21:00"	"Completed"	"d8ccb794d79901da525c41d5ad6e3aa3"	" "	0	0	5	30	"TRELLO"
10	"2015-08-04 10:51:22"	"Completed"	"580cbe6d3f740510d8673ebbb76e4ec1"	" "	0	4	4	56	"FORMS, USEABILITY"
7	"2015-08-02 23:33:27"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	2	20	"SPEECH AMAZON INTEGRATION"
